x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1.0,0.22747,1.0,2.3,1.337,4.0,1.44661,2.0,6.8999999999999995,5.5841,90.0,32.129039999999996,5.0,178.70000000000005,122.0494
1.0,0.40235,1.0,1.4,1.3561,4.0,1.2717299999999998,2.0,7.8,5.565,90.0,32.129039999999996,5.0,178.70000000000005,122.0494
1.0,0.4586,1.0,1.3,1.554,4.0,1.21548,2.0,7.9,5.367100000000001,90.0,32.129039999999996,5.0,178.70000000000005,122.0494
1.0,0.29139,0.0,2.8,1.1682,1.0,0.22684,0.0,2.8,1.2078,93.0,33.28489,8.0,182.30000000000004,126.59450000000001
1.0,0.22684,0.0,2.8,1.2078,1.0,0.29139,0.0,2.8,1.1682,93.0,33.28489,8.0,182.30000000000004,126.59450000000001
1.0,0.40529,0.0,1.7,1.1457,1.0,0.67819,0.0,1.5,1.0816,93.0,32.71964,8.0,184.70000000000005,126.7432
1.0,0.67819,0.0,1.5,1.0816,1.0,0.40529,0.0,1.7,1.1457,93.0,32.71964,8.0,184.70000000000005,126.7432
1.0,0.33765,0.0,2.5,0.852,1.0,0.33803,0.0,2.2,1.131,93.0,33.12744,8.0,183.20000000000005,126.9875
1.0,0.33803,0.0,2.2,1.131,1.0,0.33765,0.0,2.5,0.852,93.0,33.12744,8.0,183.20000000000005,126.9875
1.0,0.39326,0.0,1.8,1.1591,0.0,0.0,0.0,0.0,0.0,94.0,33.409859999999995,8.0,186.10000000000002,127.8114
1.0,0.33005,0.0,2.8,0.948,0.0,0.0,0.0,0.0,0.0,94.0,33.47307000000001,8.0,185.10000000000002,128.0225
1.0,0.28224,0.0,3.6,1.023,2.0,0.73534,0.0,4.2,2.2207999999999997,92.0,32.78554,8.0,180.10000000000005,125.7267
1.0,0.21145,0.0,3.9,0.9984,5.0,1.7302899999999999,0.0,11.8,5.4687,89.0,31.861380000000008,8.0,172.20000000000002,122.50339999999998
1.0,0.35985,0.0,2.1,1.1072,2.0,0.6577299999999999,0.0,5.7,2.1365999999999996,92.0,32.78554,8.0,180.10000000000005,125.7267
1.0,0.37549,0.0,2.1,1.1136,2.0,0.64209,0.0,5.7,2.1302,92.0,32.78554,8.0,180.10000000000005,125.7267
1.0,0.24147,0.0,2.3,0.976,5.0,1.70027,0.0,13.4,5.4911,89.0,31.861380000000008,8.0,172.20000000000002,122.50339999999998
1.0,0.36449,0.0,2.4,1.1072,5.0,1.57725,0.0,13.299999999999999,5.3599000000000006,89.0,31.861380000000008,8.0,172.20000000000002,122.50339999999998
1.0,0.37606,0.0,2.9,0.9984,5.0,1.56568,0.0,12.799999999999999,5.4687,89.0,31.861380000000008,8.0,172.20000000000002,122.50339999999998
1.0,0.34363,0.0,1.8,1.2931,1.0,0.38869,0.0,1.5,1.2931,93.0,33.07080000000001,8.0,184.60000000000002,126.38430000000001
1.0,0.38869,0.0,1.5,1.2931,1.0,0.34363,0.0,1.8,1.2931,93.0,33.07080000000001,8.0,184.60000000000002,126.38430000000001
1.0,0.31299,0.0,2.2,1.2024,3.0,0.89468,0.0,5.4,4.2994,91.0,33.29401999999999,9.0,181.7,122.19680000000001
1.0,0.29042,0.0,2.0,1.3248,3.0,0.91725,0.0,5.6,4.177,91.0,33.29401999999999,9.0,181.7,122.19680000000001
1.0,0.28151,0.0,1.8,1.3321,3.0,0.92616,0.0,5.800000000000001,4.1697,91.0,33.29401999999999,9.0,181.7,122.19680000000001
1.0,0.32275,0.0,1.6,1.6425,3.0,0.8849199999999999,0.0,6.0,3.8592999999999997,91.0,33.29401999999999,9.0,181.7,122.19680000000001
1.0,0.39208,0.0,1.6,1.188,27.0,9.76091,2.0,46.10000000000001,40.03800000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.32468,0.0,1.8,1.4673,27.0,9.82831,2.0,45.900000000000006,39.75870000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.34837,0.0,1.9,1.4308,27.0,9.804619999999998,2.0,45.80000000000001,39.79520000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.30532,0.0,1.7,1.7082,27.0,9.847669999999999,2.0,46.00000000000001,39.5178,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.41555,0.0,1.5,1.7394,27.0,9.737440000000001,2.0,46.2,39.4866,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.41881,0.0,1.5,1.7082,27.0,9.73418,2.0,46.2,39.5178,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.4068,1.0,1.4,1.4688,27.0,9.74619,1.0,46.300000000000004,39.75720000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.3669,1.0,1.0,1.792,27.0,9.78609,1.0,46.70000000000001,39.434000000000005,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.30958,0.0,3.0,1.0106,27.0,9.84341,2.0,44.70000000000001,40.21540000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.34668,0.0,1.8,1.4381,27.0,9.806309999999998,2.0,45.900000000000006,39.78790000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.33482,0.0,1.9,1.1748,27.0,9.81817,2.0,45.800000000000004,40.05120000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.31603,0.0,1.9,1.3896,27.0,9.83696,2.0,45.800000000000004,39.836400000000005,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.33333,0.0,1.8,1.485,27.0,9.819659999999997,2.0,45.900000000000006,39.74100000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.34539,0.0,1.6,1.4472,27.0,9.807599999999999,2.0,46.10000000000001,39.77880000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.54396,0.0,1.4,1.2834,27.0,9.609029999999999,2.0,46.30000000000001,39.942600000000006,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.32353,0.0,1.7,1.5318,13.0,4.58048,0.0,28.599999999999998,18.158699999999996,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.38557,0.0,1.4,1.6848,13.0,4.51844,0.0,28.9,18.005699999999997,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.42601,0.0,1.1,1.824,13.0,4.478,0.0,29.2,17.8665,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.34965,0.0,2.5,1.1055,13.0,4.55436,0.0,27.799999999999997,18.584999999999997,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.37915,0.0,3.4,0.9943,13.0,4.524859999999999,0.0,26.899999999999995,18.696199999999997,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.31496,0.0,2.0,1.4948,13.0,4.589049999999999,0.0,28.299999999999997,18.1957,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.30261,0.0,1.7,1.7004,13.0,4.6014,0.0,28.599999999999998,17.990099999999998,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.32854,0.0,2.9,1.2144,13.0,4.57547,0.0,27.399999999999995,18.4761,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.31746,0.0,1.7,1.5318,13.0,4.58655,0.0,28.599999999999998,18.1587,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.39192,0.0,3.4,0.9176,14.0,4.8279499999999995,3.0,26.1,21.561,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.37915,0.0,2.5,1.19,14.0,4.840719999999999,3.0,27.000000000000004,21.288600000000002,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.33716,0.0,2.3,1.3774,14.0,4.882709999999999,3.0,27.200000000000003,21.101200000000002,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.33742,0.0,2.3,1.2425,14.0,4.8824499999999995,3.0,27.200000000000003,21.2361,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.3107,0.0,2.1,1.4652,14.0,4.90917,3.0,27.400000000000002,21.0134,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.34607,0.0,1.5,1.738,14.0,4.873799999999999,3.0,28.000000000000004,20.7406,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.34297,0.0,1.5,1.7064,14.0,4.8769,3.0,28.000000000000004,20.7722,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.35382,1.0,1.6,1.5075,14.0,4.8660499999999995,2.0,27.900000000000002,20.971100000000003,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.35622,1.0,1.3,1.864,14.0,4.863649999999999,2.0,28.200000000000003,20.614600000000003,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.36348,1.0,1.3,1.848,14.0,4.856389999999999,2.0,28.200000000000003,20.6306,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.36835,0.0,2.5,1.19,14.0,4.85152,3.0,27.000000000000004,21.288600000000002,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.33665,0.0,2.3,1.3968,14.0,4.883219999999999,3.0,27.200000000000003,21.0818,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.3127,0.0,2.1,1.4652,14.0,4.907169999999999,3.0,27.400000000000002,21.0134,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.34823,0.0,1.5,1.738,14.0,4.871639999999999,3.0,28.000000000000004,20.7406,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.33503,0.0,1.3,1.832,14.0,4.88484,3.0,28.200000000000003,20.6466,80.0,29.281820000000003,6.0,159.79999999999998,105.22000000000001
1.0,0.37688,0.0,1.6,1.188,27.0,9.776110000000001,2.0,46.10000000000001,40.038000000000004,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.33408,0.0,1.6,1.46,27.0,9.81891,2.0,46.10000000000001,39.766000000000005,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.34202,0.0,1.6,1.4184,27.0,9.81097,2.0,46.10000000000001,39.80760000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.30444,0.0,1.7,1.6786,27.0,9.848550000000001,2.0,46.00000000000001,39.54740000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.44678,0.0,1.5,1.7017,27.0,9.70621,2.0,46.20000000000001,39.524300000000004,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.4109,0.0,1.3,1.824,27.0,9.74209,2.0,46.40000000000001,39.40200000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.34965,0.0,2.3,1.1055,13.0,4.55436,0.0,27.999999999999996,18.585,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.38161,0.0,2.9,1.0752,13.0,4.5224,0.0,27.4,18.615299999999998,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.31496,0.0,2.0,1.4948,13.0,4.589049999999999,0.0,28.299999999999997,18.1957,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.4277,0.0,2.9,1.2328,13.0,4.47631,0.0,27.4,18.4577,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.30261,0.0,1.8,1.7004,13.0,4.6014,0.0,28.499999999999996,17.9901,81.0,29.59768,9.0,158.99999999999997,108.00810000000003
1.0,0.31931,0.0,2.4,1.1748,27.0,9.83368,2.0,45.30000000000001,40.05120000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.33133,0.0,1.6,1.5096,27.0,9.82166,2.0,46.10000000000001,39.71640000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.3446,0.0,1.6,1.4527,27.0,9.808390000000001,2.0,46.10000000000001,39.773300000000006,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.31537,0.0,2.1,1.7017,27.0,9.83762,2.0,45.60000000000001,39.524300000000004,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.4577,0.0,1.7,1.4527,27.0,9.69529,2.0,46.00000000000001,39.773300000000006,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.32268,0.0,1.6,1.4578,27.0,9.83031,2.0,46.10000000000001,39.76820000000001,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.3386,0.0,1.6,1.4746,27.0,9.814390000000001,2.0,46.10000000000001,39.751400000000004,67.0,24.348699999999997,7.0,141.6,86.4726
1.0,0.39799,0.0,1.5,1.33,5.0,1.7057700000000002,0.0,11.799999999999999,5.1526000000000005,89.0,32.39792999999999,9.0,176.0,121.21600000000001
1.0,0.37864,0.0,2.3,1.0899,5.0,1.72512,0.0,10.999999999999998,5.3927000000000005,89.0,32.39792999999999,9.0,176.0,121.21600000000001
1.0,0.46579,1.0,1.4,1.4058,0.0,0.0,0.0,0.0,0.0,94.0,34.0359,8.0,187.9,126.29280000000003
1.0,0.41688,0.0,3.6,0.9943,3.0,1.4736,0.0,6.9,3.2085,91.0,32.61121,9.0,178.8,123.49580000000002
1.0,0.4863,0.0,2.5,1.071,3.0,1.40418,0.0,8.0,3.1318,91.0,32.61121,9.0,178.8,123.49580000000002
1.0,0.38314,0.0,2.8,0.948,3.0,1.5073400000000001,0.0,7.699999999999999,3.2547999999999995,91.0,32.61121,9.0,178.8,123.49580000000002
1.0,0.60416,0.0,1.6,1.1895,3.0,1.28632,0.0,8.899999999999999,3.0132999999999996,91.0,32.61121,9.0,178.8,123.49580000000002
1.0,0.32124,0.0,2.0,0.9796,1.0,0.36211,0.0,1.7,1.1245,93.0,33.818340000000006,9.0,185.60000000000002,125.59450000000002
1.0,0.36211,0.0,1.7,1.1245,1.0,0.32124,0.0,2.0,0.9796,93.0,33.818340000000006,9.0,185.60000000000002,125.59450000000002
1.0,0.32298,0.0,2.9,0.876,1.0,0.34818,0.0,3.3,1.0432,93.0,33.830529999999996,9.0,183.10000000000002,125.77940000000001
1.0,0.34818,0.0,3.3,1.0432,1.0,0.32298,0.0,2.9,0.876,93.0,33.830529999999996,9.0,183.10000000000002,125.77940000000001
1.0,0.26943,0.0,3.5,0.9856,0.0,0.0,0.0,0.0,0.0,94.0,34.23226,9.0,185.8,126.71300000000002
1.0,0.20195,0.0,1.7,1.316,4.0,1.28972,1.0,7.400000000000001,5.581900000000001,90.0,33.01002,8.0,180.20000000000002,120.8007
1.0,0.2013,0.0,2.6,1.337,4.0,1.29037,1.0,6.500000000000001,5.5609,90.0,33.01002,8.0,180.20000000000002,120.8007
1.0,0.22747,0.0,2.2,1.3348,4.0,1.2642,1.0,6.8999999999999995,5.5631,90.0,33.01002,8.0,180.20000000000002,120.8007
1.0,0.40235,0.0,1.4,1.3561,4.0,1.0893199999999998,1.0,7.7,5.5418,90.0,33.01002,8.0,180.20000000000002,120.8007
1.0,0.4586,1.0,1.2,1.554,4.0,1.03307,0.0,7.9,5.3439,90.0,33.01002,8.0,180.20000000000002,120.8007
1.0,0.29139,0.0,1.7,1.1682,0.0,0.0,0.0,0.0,0.0,94.0,34.210300000000004,9.0,187.60000000000002,126.53040000000003
1.0,0.40529,0.0,2.0,1.139,2.0,1.43954,0.0,2.7,2.4198,92.0,32.656859999999995,9.0,184.60000000000002,124.13980000000002
1.0,0.74298,0.0,1.5,1.0985,2.0,1.10185,0.0,3.2,2.4603,92.0,32.656859999999995,9.0,184.60000000000002,124.13980000000002
1.0,0.69656,0.0,1.2,1.3213,2.0,1.14827,0.0,3.5,2.2375,92.0,32.656859999999995,9.0,184.60000000000002,124.13980000000002
1.0,0.4251,0.0,2.2,1.1591,0.0,0.0,0.0,0.0,0.0,94.0,34.076589999999996,9.0,187.10000000000002,126.53950000000003
1.0,0.31785,0.0,3.1,0.9796,0.0,0.0,0.0,0.0,0.0,94.0,34.183840000000004,9.0,186.20000000000002,126.71900000000002
1.0,0.34169,0.0,2.8,1.0395,3.0,1.1532900000000001,1.0,6.0,3.4602999999999997,91.0,33.00671,8.0,180.5,123.1988
1.0,0.35225,0.0,2.0,1.1072,3.0,1.14273,1.0,6.8,3.3926000000000003,91.0,33.00671,8.0,180.5,123.1988
1.0,0.4,0.0,2.0,1.1136,3.0,1.09498,1.0,6.8,3.3862,91.0,33.00671,8.0,180.5,123.1988
1.0,0.40104,1.0,2.0,1.2395,3.0,1.09394,0.0,6.8,3.2603,91.0,33.00671,8.0,180.5,123.1988
1.0,0.36317,0.0,2.6,0.9984,5.0,1.74059,0.0,10.7,5.4842,89.0,32.39792999999999,9.0,176.0,121.21600000000001
1.0,0.36449,0.0,2.3,1.0899,5.0,1.7392699999999999,0.0,11.0,5.3927000000000005,89.0,32.39792999999999,9.0,176.0,121.21600000000001
1.0,0.37606,0.0,2.5,0.9984,5.0,1.7277,0.0,10.799999999999999,5.4842,89.0,32.39792999999999,9.0,176.0,121.21600000000001
1.0,0.22341,0.0,2.1,0.976,5.0,1.88035,0.0,11.2,5.506600000000001,89.0,32.39792999999999,9.0,176.0,121.21600000000001
1.0,0.34375,0.0,1.9,1.2931,1.0,0.38596,1.0,1.5,1.2931,93.0,33.77198,8.0,185.9,125.11240000000004
1.0,0.38596,1.0,1.5,1.2931,1.0,0.34375,0.0,1.9,1.2931,93.0,33.77198,8.0,185.9,125.11240000000004
1.0,0.33765,0.0,2.6,0.852,0.0,0.0,0.0,0.0,0.0,94.0,34.16403999999999,9.0,186.70000000000002,126.84660000000002
1.0,0.32141,0.0,2.2,1.2024,2.0,0.62541,0.0,3.5,2.6713,99.0,36.36098,9.0,199.4,129.4143
1.0,0.30623,0.0,1.8,1.3392,2.0,0.64059,0.0,3.9000000000000004,2.5345,99.0,36.36098,9.0,199.4,129.4143
1.0,0.31918,0.0,1.7,1.3321,2.0,0.62764,0.0,4.0,2.5416,99.0,36.36098,9.0,199.4,129.4143
1.0,0.38546,0.0,1.6,1.188,26.0,9.770940000000001,4.0,47.8,37.62809999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.3967,0.0,1.6,1.4673,26.0,9.759700000000002,4.0,47.8,37.34879999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.34392,0.0,1.8,1.4308,26.0,9.812480000000003,4.0,47.6,37.385299999999994,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.34665,0.0,1.8,1.46,26.0,9.809750000000001,4.0,47.6,37.35609999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.33247,0.0,1.8,1.7082,26.0,9.82393,4.0,47.6,37.107899999999994,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.40459,0.0,1.5,1.8174,26.0,9.75181,4.0,47.9,36.99869999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.41234,0.0,1.6,1.4697,26.0,9.744060000000001,4.0,47.8,37.34639999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.4067,1.0,1.4,1.4688,26.0,9.7497,3.0,47.99999999999999,37.34729999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.44831,1.0,1.4,1.4688,26.0,9.70809,3.0,47.99999999999999,37.34729999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.3403,0.0,2.9,1.0106,26.0,9.8161,4.0,46.49999999999999,37.80549999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.36175,0.0,1.9,1.4381,26.0,9.79465,4.0,47.5,37.37799999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.34924,0.0,2.4,1.188,26.0,9.807160000000001,4.0,47.0,37.628099999999996,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.31459,0.0,2.2,1.3896,26.0,9.841810000000002,4.0,47.199999999999996,37.42649999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.34796,0.0,1.8,1.485,26.0,9.808440000000001,4.0,47.599999999999994,37.33109999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.30931,0.0,2.2,1.4472,26.0,9.847090000000001,4.0,47.199999999999996,37.36889999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.57829,0.0,1.3,1.2834,26.0,9.57811,4.0,48.099999999999994,37.53269999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.3003,0.0,1.8,1.5111,14.0,4.887429999999999,0.0,31.7,18.9943,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.36685,0.0,1.6,1.6848,14.0,4.82088,0.0,31.900000000000002,18.8206,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.31161,0.0,1.7,1.7238,14.0,4.876119999999999,0.0,31.8,18.7816,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.32787,0.0,2.5,1.1055,14.0,4.859859999999999,0.0,31.0,19.3999,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.39604,0.0,3.3,0.9943,14.0,4.79169,0.0,30.200000000000003,19.5111,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.32103,0.0,1.8,1.4746,14.0,4.8667,0.0,31.7,19.0308,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.36735,0.0,1.6,1.6848,14.0,4.82038,0.0,31.900000000000002,18.8206,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.33195,0.0,2.6,1.2144,14.0,4.85578,0.0,30.900000000000002,19.291,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.3003,0.0,1.8,1.5111,14.0,4.88743,0.0,31.700000000000003,18.9943,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.30856,0.0,1.7,1.7238,14.0,4.87917,0.0,31.800000000000004,18.781599999999997,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.38984,0.0,2.8,0.9176,15.0,5.197899999999999,3.0,25.299999999999997,22.633300000000006,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.37784,0.0,2.2,1.183,15.0,5.209899999999999,3.0,25.9,22.367900000000006,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34591,0.0,2.0,1.3774,15.0,5.241829999999999,3.0,26.099999999999998,22.1735,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.36199,0.0,1.8,1.224,15.0,5.22575,3.0,26.3,22.326900000000006,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.31311,0.0,1.8,1.4652,15.0,5.274629999999999,3.0,26.3,22.0857,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34599,0.0,1.4,1.738,15.0,5.24175,3.0,26.7,21.812900000000003,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34164,0.0,1.4,1.7222,15.0,5.246099999999999,3.0,26.7,21.8287,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.35288,1.0,1.4,1.5075,15.0,5.234859999999999,2.0,26.7,22.043400000000002,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34201,1.0,1.2,1.864,15.0,5.245729999999999,2.0,26.900000000000002,21.6869,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34648,1.0,1.2,1.848,15.0,5.24126,2.0,26.900000000000002,21.702900000000003,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.36304,0.0,2.2,1.19,15.0,5.2246999999999995,3.0,25.900000000000002,22.360900000000004,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34537,0.0,2.0,1.26,15.0,5.242369999999999,3.0,26.1,22.290900000000004,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34109,0.0,2.0,1.3774,15.0,5.24665,3.0,26.1,22.173500000000004,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.3118,0.0,1.8,1.485,15.0,5.27594,3.0,26.3,22.065900000000006,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.34608,0.0,1.4,1.738,15.0,5.24166,3.0,26.700000000000003,21.812900000000006,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.36267,0.0,1.5,1.6536,15.0,5.2250700000000005,3.0,26.6,21.897300000000005,86.0,31.720059999999997,6.0,177.00000000000003,109.7371
1.0,0.33457,0.0,2.4,1.188,26.0,9.821830000000002,4.0,46.99999999999999,37.628099999999996,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.36883,0.0,1.8,1.46,26.0,9.787570000000002,4.0,47.599999999999994,37.35609999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.37338,0.0,1.8,1.4256,26.0,9.783020000000002,4.0,47.599999999999994,37.390499999999996,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.3297,0.0,1.8,1.6786,26.0,9.826700000000002,4.0,47.599999999999994,37.137499999999996,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.41558,1.0,1.5,1.7017,26.0,9.740820000000001,3.0,47.89999999999999,37.114399999999996,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.44224,1.0,1.6,1.4832,26.0,9.714160000000001,3.0,47.79999999999999,37.332899999999995,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.40462,0.0,3.4,0.9891,14.0,4.78311,0.0,30.100000000000005,19.516299999999998,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.32787,0.0,2.5,1.1055,14.0,4.85986,0.0,31.000000000000004,19.3999,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.36667,0.0,2.8,1.0752,14.0,4.82106,0.0,30.700000000000003,19.4302,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.32103,0.0,1.8,1.4746,14.0,4.8667,0.0,31.700000000000003,19.0308,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.43568,0.0,2.6,1.2328,14.0,4.7520500000000006,0.0,30.900000000000002,19.272599999999997,87.0,32.12007,9.0,171.60000000000002,112.7826
1.0,0.35253,0.0,2.4,1.267,26.0,9.803870000000002,4.0,46.99999999999999,37.549099999999996,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.36198,0.0,1.7,1.4892,26.0,9.79442,4.0,47.69999999999999,37.326899999999995,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.37804,0.0,1.8,1.4527,26.0,9.778360000000001,4.0,47.599999999999994,37.36339999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.35309,0.0,1.6,1.4527,26.0,9.803310000000002,4.0,47.79999999999999,37.36339999999999,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.36788,0.0,1.8,1.4965,26.0,9.788520000000002,4.0,47.599999999999994,37.319599999999994,75.0,27.1514,5.0,155.70000000000005,94.4719
1.0,0.39283,0.0,1.6,1.33,5.0,1.71628,0.0,11.5,5.1526000000000005,96.0,35.19869,9.0,192.00000000000003,126.8054
1.0,0.37864,0.0,2.3,1.0899,5.0,1.73047,0.0,10.8,5.3927000000000005,96.0,35.19869,9.0,192.00000000000003,126.8054
1.0,0.50904,1.0,1.7,1.292,1.0,0.43478,0.0,1.9,1.1392,100.0,36.36398,8.0,201.5,130.85680000000002
1.0,0.43478,0.0,1.9,1.1392,1.0,0.50904,1.0,1.7,1.292,100.0,36.36398,8.0,201.5,130.85680000000002
1.0,0.3318,0.0,2.7,1.0395,3.0,1.39554,0.0,7.1,3.2781000000000002,98.0,35.58046,9.0,195.29999999999998,128.97039999999998
1.0,0.33679,0.0,2.7,1.0176,3.0,1.39055,0.0,7.1,3.3,98.0,35.58046,9.0,195.29999999999998,128.97039999999998
1.0,0.47475,0.0,2.4,1.071,3.0,1.25259,0.0,7.4,3.2466,98.0,35.58046,9.0,195.29999999999998,128.97039999999998
